Problem,ProblemCorrectness,ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,ParticipantID,Language,Country,ReadingDisorder,CurrentDev,CurrentUGrad,CurrentGrad,EnglishSkill,JavaSkill,ProgrammingSkill,YearsJava,YearsProgramming,ReadTime,AnswerTime,Readability,MCQCorrectness,ConfidenceLevel,LogicalCorrectness,LogicalCorrectnessExplanation
r1p4s3,0,R_W6Uwfm9YeaVLZFn,Default Response Set,Anonymous,nan,nan,173.89.162.156,0,42788.710739999995,42788.743669999996,1,B261,English,USA,2,2,1,2,4,2,2,1,5,51427.0,128430.0,Very easy to read,Incorrect,Very confident,1,This depends on if 0 is a positive number or not.  Since 0 is technically not positive or negative I would take it out of each if statement.  The method should use if(numOne &gt; 0) instead of if(numOne &gt;= 0).  If 0's are counted as positive then the method is correct.
r2p4s2,1,R_W6Uwfm9YeaVLZFn,Default Response Set,Anonymous,nan,nan,173.89.162.156,0,42788.710739999995,42788.743669999996,1,B261,English,USA,2,2,1,2,4,2,2,1,5,133674.0,44363.0,Easy to read,Correct,Very confident,1,nan
r1p1s2,1,R_1OMMQ3sLEloXEr4,Default Response Set,Anonymous,nan,nan,150.134.234.47,0,42790.383630000004,42790.40698,1,B392,English,USA,2,2,1,2,5,3,2,2,5,168931.0,92062.0,Easy to read,Incorrect,Somewhat confident,0,There wasn't a third option for if the first number was the largest
r2p1s4,0,R_1OMMQ3sLEloXEr4,Default Response Set,Anonymous,nan,nan,150.134.234.47,0,42790.383630000004,42790.40698,1,B392,English,USA,2,2,1,2,5,3,2,2,5,102199.0,159052.0,Easy to read,Incorrect,Somewhat confident,1,I mean technically it is correct but the options the person was given doesn't match the options that the computer has. For example the student is given a b c d .. but the program only uses c q e or an "incorrect option". a b d should be listed as a correct option.
r1p2s1,1,R_1OMMQ3sLEloXEr4,Default Response Set,Anonymous,nan,nan,150.134.234.47,0,42790.383630000004,42790.40698,1,B392,English,USA,2,2,1,2,5,3,2,2,5,114040.0,51957.0,Very easy to read,Incorrect,Very confident,0,There should be another else statement for if the mark is 60 or lower. 
r2p2s1,1,R_1OMMQ3sLEloXEr4,Default Response Set,Anonymous,nan,nan,150.134.234.47,0,42790.383630000004,42790.40698,1,B392,English,USA,2,2,1,2,5,3,2,2,5,120992.0,17971.0,Neutral,Incorrect,Neutral,1,nan
r1p3s4,0,R_1OMMQ3sLEloXEr4,Default Response Set,Anonymous,nan,nan,150.134.234.47,0,42790.383630000004,42790.40698,1,B392,English,USA,2,2,1,2,5,3,2,2,5,80545.0,17505.0,Very easy to read,Correct,Very confident,0,nan
r2p3s3,0,R_1OMMQ3sLEloXEr4,Default Response Set,Anonymous,nan,nan,150.134.234.47,0,42790.383630000004,42790.40698,1,B392,English,USA,2,2,1,2,5,3,2,2,5,135271.0,173988.0,Easy to read,Incorrect,Somewhat confident,1,It should count what is inside the array but i believe when i read it it said that if the number at the array index is greater than 0 then it will go through the process. Meaning that 0 would not work. Not totally confident in my answer.
r1p4s3,0,R_1OMMQ3sLEloXEr4,Default Response Set,Anonymous,nan,nan,150.134.234.47,0,42790.383630000004,42790.40698,1,B392,English,USA,2,2,1,2,5,3,2,2,5,32751.0,66417.0,Very easy to read,Incorrect,Very confident,0,nan
r2p4s2,1,R_1OMMQ3sLEloXEr4,Default Response Set,Anonymous,nan,nan,150.134.234.47,0,42790.383630000004,42790.40698,1,B392,English,USA,2,2,1,2,5,3,2,2,5,172447.0,48046.0,Easy to read,Incorrect,Neutral,1,nan
r1p1s2,1,R_3EDQ6J9ARRZNoHS,Default Response Set,Anonymous,nan,nan,166.137.90.130,0,42790.37808,42790.83797,1,B404,English,USA,2,2,1,2,5,5,2,2,7,140146.0,75671.0,Neutral,Correct,Somewhat confident,1,nan
r2p1s4,0,R_3EDQ6J9ARRZNoHS,Default Response Set,Anonymous,nan,nan,166.137.90.130,0,42790.37808,42790.83797,1,B404,English,USA,2,2,1,2,5,5,2,2,7,120151.0,64501.0,Difficult to read,Correct,Somewhat confident,1,When the user presses the correct answer the program doesn't break out of the do while loop.
r1p2s1,1,R_3EDQ6J9ARRZNoHS,Default Response Set,Anonymous,nan,nan,166.137.90.130,0,42790.37808,42790.83797,1,B404,English,USA,2,2,1,2,5,5,2,2,7,52493.0,13156.0,Very easy to read,Correct,Very confident,1,nan
r2p2s1,1,R_3EDQ6J9ARRZNoHS,Default Response Set,Anonymous,nan,nan,166.137.90.130,0,42790.37808,42790.83797,1,B404,English,USA,2,2,1,2,5,5,2,2,7,291308.0,27691.0,Difficult to read,Correct,Not very confident,1,nan
r1p3s4,0,R_3EDQ6J9ARRZNoHS,Default Response Set,Anonymous,nan,nan,166.137.90.130,0,42790.37808,42790.83797,1,B404,English,USA,2,2,1,2,5,5,2,2,7,120267.0,76275.0,Difficult to read,Correct,Very confident,1,The method outputs the wrong statement when the bmi is 18.5 since the program doesn't check &gt;= 18.5 it only checks &gt;18.5
r2p3s3,0,R_3EDQ6J9ARRZNoHS,Default Response Set,Anonymous,nan,nan,166.137.90.130,0,42790.37808,42790.83797,1,B404,English,USA,2,2,1,2,5,5,2,2,7,83141.0,73818.0,Neutral,Incorrect,Somewhat confident,1,The method will never terminate when the array index reaches an array value that is &lt;=0.
r1p4s3,0,R_3EDQ6J9ARRZNoHS,Default Response Set,Anonymous,nan,nan,166.137.90.130,0,42790.37808,42790.83797,1,B404,English,USA,2,2,1,2,5,5,2,2,7,77803.0,115606.0,Very easy to read,Incorrect,Very confident,1,It is logically correct if you assume positive numbers are numbers &gt;= 0 usually those are referred to as non-negative numbers while numbers &gt; 0 are positive numbers.
r2p4s2,1,R_3EDQ6J9ARRZNoHS,Default Response Set,Anonymous,nan,nan,166.137.90.130,0,42790.37808,42790.83797,1,B404,English,USA,2,2,1,2,5,5,2,2,7,140756.0,59958.0,Difficult to read,Correct,Somewhat confident,1,nan
r1p1s2,1,R_1BVCkeQo2rIlqyF,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.568230000004,42668.58494,1,B32,Spanish,Colombia,2,2,1,2,5,4,3,3,5,60094.0,33590.0,Easy to read,Correct,Very confident,1,nan
r2p1s3,0,R_1BVCkeQo2rIlqyF,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.568230000004,42668.58494,1,B32,Spanish,Colombia,2,2,1,2,5,4,3,3,5,109350.0,42892.0,Easy to read,Correct,Very confident,0,nan
r1p2s3,0,R_1BVCkeQo2rIlqyF,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.568230000004,42668.58494,1,B32,Spanish,Colombia,2,2,1,2,5,4,3,3,5,55570.0,54855.0,Easy to read,Correct,Very confident,1,Because it would return F in case that the mark is 80
r2p2s1,1,R_1BVCkeQo2rIlqyF,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.568230000004,42668.58494,1,B32,Spanish,Colombia,2,2,1,2,5,4,3,3,5,106324.0,104688.0,Easy to read,Correct,Very confident,0,Because it would accept a password that's different than the old one even if the characters are repeated.
r1p3s1,1,R_1BVCkeQo2rIlqyF,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.568230000004,42668.58494,1,B32,Spanish,Colombia,2,2,1,2,5,4,3,3,5,55664.0,13902.0,Very easy to read,Correct,Very confident,1,nan
r2p3s2,1,R_1BVCkeQo2rIlqyF,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.568230000004,42668.58494,1,B32,Spanish,Colombia,2,2,1,2,5,4,3,3,5,19966.0,24521.0,Easy to read,Correct,Very confident,1,nan
r1p4s4,0,R_1BVCkeQo2rIlqyF,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.568230000004,42668.58494,1,B32,Spanish,Colombia,2,2,1,2,5,4,3,3,5,15731.0,18690.0,Very difficult to read,Incorrect,Very confident,0,nan
r2p4s4,0,R_1BVCkeQo2rIlqyF,Default Response Set,Anonymous,nan,nan,168.176.239.36,0,42668.568230000004,42668.58494,1,B32,Spanish,Colombia,2,2,1,2,5,4,3,3,5,36865.0,43260.0,Difficult to read,Incorrect,Very confident,0,nan
r1p1s2,1,R_3JFeJt7Y62yzmSn,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42668.55897,42668.59031,1,B39,Spanish,Colombia,2,2,1,2,3,3,2,2,5,260148.0,94894.0,Difficult to read,Correct,Neutral,1,nan
r2p1s3,0,R_3JFeJt7Y62yzmSn,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42668.55897,42668.59031,1,B39,Spanish,Colombia,2,2,1,2,3,3,2,2,5,268696.0,93632.0,Neutral,Correct,Neutral,0,nan
r1p2s3,0,R_3JFeJt7Y62yzmSn,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42668.55897,42668.59031,1,B39,Spanish,Colombia,2,2,1,2,3,3,2,2,5,192370.0,98372.0,Very easy to read,Correct,Somewhat confident,1,The rules for cases of 80 and 70 are not well defined
r2p2s1,1,R_3JFeJt7Y62yzmSn,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42668.55897,42668.59031,1,B39,Spanish,Colombia,2,2,1,2,3,3,2,2,5,261458.0,103843.0,Easy to read,Incorrect,Not very confident,1,nan
r1p3s1,1,R_3JFeJt7Y62yzmSn,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42668.55897,42668.59031,1,B39,Spanish,Colombia,2,2,1,2,3,3,2,2,5,79386.0,22079.0,Easy to read,Correct,Neutral,1,nan
r2p3s2,1,R_3JFeJt7Y62yzmSn,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42668.55897,42668.59031,1,B39,Spanish,Colombia,2,2,1,2,3,3,2,2,5,133146.0,55152.0,Very easy to read,Correct,Somewhat confident,1,nan
r1p4s4,0,R_3JFeJt7Y62yzmSn,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42668.55897,42668.59031,1,B39,Spanish,Colombia,2,2,1,2,3,3,2,2,5,216346.0,70362.0,Very difficult to read,Correct,Somewhat confident,1,Should return 2 when the number1 is 0 and the other 2 are positive.
r2p4s4,0,R_3JFeJt7Y62yzmSn,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42668.55897,42668.59031,1,B39,Spanish,Colombia,2,2,1,2,3,3,2,2,5,177032.0,82992.0,Neutral,Correct,Somewhat confident,1,The counter will always increase even if it does not find the character.
r1p1s2,1,R_1OBpv3lAKmcJ01e,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42683.55491,42683.58169,1,B79,Spanish,Colombia,2,2,1,2,3,4,2,2,6,149416.0,124389.0,Easy to read,Incorrect,Neutral,1,nan
r2p1s3,0,R_1OBpv3lAKmcJ01e,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42683.55491,42683.58169,1,B79,Spanish,Colombia,2,2,1,2,3,4,2,2,6,130607.0,163329.0,Neutral,Incorrect,Neutral,0,nan
r1p2s3,0,R_1OBpv3lAKmcJ01e,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42683.55491,42683.58169,1,B79,Spanish,Colombia,2,2,1,2,3,4,2,2,6,56962.0,69135.0,Easy to read,Incorrect,Very confident,1,It is not logically correct since it must be greater than or equal to 70
r2p2s1,1,R_1OBpv3lAKmcJ01e,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42683.55491,42683.58169,1,B79,Spanish,Colombia,2,2,1,2,3,4,2,2,6,288783.0,92014.0,Neutral,Correct,Not very confident,1,nan
r1p3s1,1,R_1OBpv3lAKmcJ01e,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42683.55491,42683.58169,1,B79,Spanish,Colombia,2,2,1,2,3,4,2,2,6,85750.0,63189.0,Neutral,Correct,Very confident,1,nan
r2p3s2,1,R_1OBpv3lAKmcJ01e,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42683.55491,42683.58169,1,B79,Spanish,Colombia,2,2,1,2,3,4,2,2,6,58980.0,66306.0,Difficult to read,Correct,Not very confident,1,nan
r1p4s4,0,R_1OBpv3lAKmcJ01e,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42683.55491,42683.58169,1,B79,Spanish,Colombia,2,2,1,2,3,4,2,2,6,107796.0,103661.0,Very difficult to read,Correct,Very confident,1,The method is not logical because when the number one is not greater than zero the number two is greater than zero and the number three is greater than zero should return 2 and is returning 1
r2p4s4,0,R_1OBpv3lAKmcJ01e,Default Response Set,Anonymous,nan,nan,168.176.55.16,0,42683.55491,42683.58169,1,B79,Spanish,Colombia,2,2,1,2,3,4,2,2,6,208450.0,171373.0,Easy to read,Correct,Neutral,1,The method is not logically correct since it does not always return the number of times a letter appears but the size of the word
r1p1s2,1,R_1JIM0xC8SHYKDWe,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.532360000005,42766.55831,1,B309,Spanish,Colombia,2,1,1,2,4,4,2,2,6,60871.0,91231.0,Easy to read,Incorrect,Somewhat confident,1,nan
r2p1s3,0,R_1JIM0xC8SHYKDWe,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.532360000005,42766.55831,1,B309,Spanish,Colombia,2,1,1,2,4,4,2,2,6,71135.0,37577.0,Easy to read,Incorrect,Somewhat confident,0,nan
r1p2s3,0,R_1JIM0xC8SHYKDWe,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.532360000005,42766.55831,1,B309,Spanish,Colombia,2,1,1,2,4,4,2,2,6,44276.0,47091.0,Very easy to read,Incorrect,Very confident,1,The code is not executed for numbers greater than 100 or less than zero
r2p2s1,1,R_1JIM0xC8SHYKDWe,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.532360000005,42766.55831,1,B309,Spanish,Colombia,2,1,1,2,4,4,2,2,6,193639.0,48926.0,Neutral,Incorrect,Very confident,0,the code could accept the same characters that are not followed.
r1p3s1,1,R_1JIM0xC8SHYKDWe,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.532360000005,42766.55831,1,B309,Spanish,Colombia,2,1,1,2,4,4,2,2,6,64730.0,64220.0,Very easy to read,Incorrect,Very confident,0,The code does not exactly define a range of values ​​so a bmi of 10 can be within several categories.
r2p3s2,1,R_1JIM0xC8SHYKDWe,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.532360000005,42766.55831,1,B309,Spanish,Colombia,2,1,1,2,4,4,2,2,6,110067.0,138082.0,Easy to read,Incorrect,Somewhat confident,0,It does not take into account some cases in which the arrangement may be empty or may contain negative numbers. I got the impression that sometimes the code is going to run infinitely.
r1p4s4,0,R_1JIM0xC8SHYKDWe,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.532360000005,42766.55831,1,B309,Spanish,Colombia,2,1,1,2,4,4,2,2,6,77205.0,37064.0,Difficult to read,Incorrect,Not very confident,0,nan
r2p4s4,0,R_1JIM0xC8SHYKDWe,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.532360000005,42766.55831,1,B309,Spanish,Colombia,2,1,1,2,4,4,2,2,6,141740.0,114845.0,Easy to read,Incorrect,Somewhat confident,1,It does not take into account all the characters of the phrase it is also probable that sometimes not of the real number.
r1p1s2,1,R_2ya5trhKRDOQRLo,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53653,42766.56008,1,B326,Spanish,Colombia,2,1,1,2,4,4,2,1,6,105900.0,31414.0,Neutral,Incorrect,Very confident,1,nan
r2p1s3,0,R_2ya5trhKRDOQRLo,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53653,42766.56008,1,B326,Spanish,Colombia,2,1,1,2,4,4,2,1,6,206953.0,65653.0,Easy to read,Incorrect,Very confident,0,nan
r1p2s3,0,R_2ya5trhKRDOQRLo,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53653,42766.56008,1,B326,Spanish,Colombia,2,1,1,2,4,4,2,1,6,52173.0,34393.0,Neutral,Correct,Very confident,1,the 80 was closed and in the validation they left open never took into account the value 80
r2p2s1,1,R_2ya5trhKRDOQRLo,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53653,42766.56008,1,B326,Spanish,Colombia,2,1,1,2,4,4,2,1,6,107352.0,158114.0,Neutral,Incorrect,Not very confident,0,in the / newpass.equalsTo (oldPass) || valid section! / valid started false and at the beginning newPass was paired with oldPass
r1p3s1,1,R_2ya5trhKRDOQRLo,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53653,42766.56008,1,B326,Spanish,Colombia,2,1,1,2,4,4,2,1,6,76716.0,41416.0,Very easy to read,Incorrect,Very confident,0,returns every result that is valid for an if they are not excluded
r2p3s2,1,R_2ya5trhKRDOQRLo,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53653,42766.56008,1,B326,Spanish,Colombia,2,1,1,2,4,4,2,1,6,147354.0,79397.0,Easy to read,Correct,Not very confident,1,nan
r1p4s4,0,R_2ya5trhKRDOQRLo,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53653,42766.56008,1,B326,Spanish,Colombia,2,1,1,2,4,4,2,1,6,110661.0,76182.0,Neutral,Correct,Somewhat confident,1,After comparing the first number and was not older compared the second wrongly
r2p4s4,0,R_2ya5trhKRDOQRLo,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53653,42766.56008,1,B326,Spanish,Colombia,2,1,1,2,4,4,2,1,6,91776.0,161071.0,Neutral,Correct,Somewhat confident,1,continue; / did not appear in the variable method nor does it seem to make sense
r1p1s2,1,R_Res1Nc2niyrEs6Z,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53252,42766.568360000005,1,B290,Spanish,Colombia,2,2,1,2,3,3,1,1,5,53135.0,79446.0,Very easy to read,Incorrect,Very confident,0,In the case that they are equal nothing returns because that case is not contemplated.
r2p1s3,0,R_Res1Nc2niyrEs6Z,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53252,42766.568360000005,1,B290,Spanish,Colombia,2,2,1,2,3,3,1,1,5,199367.0,75656.0,Neutral,Correct,Neutral,0,nan
r1p2s3,0,R_Res1Nc2niyrEs6Z,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53252,42766.568360000005,1,B290,Spanish,Colombia,2,2,1,2,3,3,1,1,5,169131.0,189627.0,Easy to read,Correct,Very confident,1,The condition for return B or C is wrong in the case of B should be (mark <90 && mark> = 80) and in the case of C should be (mark <80 && mark> = 70) because they are intervals containing 80 and 70 respectively.
r2p2s1,1,R_Res1Nc2niyrEs6Z,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53252,42766.568360000005,1,B290,Spanish,Colombia,2,2,1,2,3,3,1,1,5,188767.0,74315.0,Difficult to read,Correct,Somewhat confident,1,nan
r1p3s1,1,R_Res1Nc2niyrEs6Z,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53252,42766.568360000005,1,B290,Spanish,Colombia,2,2,1,2,3,3,1,1,5,92242.0,63195.0,Neutral,Incorrect,Very confident,0,None of the cases contemplate the entire interval.
r2p3s2,1,R_Res1Nc2niyrEs6Z,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53252,42766.568360000005,1,B290,Spanish,Colombia,2,2,1,2,3,3,1,1,5,308082.0,119520.0,Neutral,Correct,Somewhat confident,0,The sum will be updated and will appear each time the count variable is updated and less than the limit variable
r1p4s4,0,R_Res1Nc2niyrEs6Z,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53252,42766.568360000005,1,B290,Spanish,Colombia,2,2,1,2,3,3,1,1,5,113166.0,249204.0,Neutral,Correct,Very confident,1,In the case where the number 1 is less than or equal to 0 the number two and the number three are positive; the method returns a 1 but in reality it is a 2. / When number 1 and number 3 are less than or equal to 0 and number two is positive it returns a 2 and it should be a 1.
r2p4s4,0,R_Res1Nc2niyrEs6Z,Default Response Set,Anonymous,nan,nan,168.176.239.32,0,42766.53252,42766.568360000005,1,B290,Spanish,Colombia,2,2,1,2,3,3,1,1,5,203210.0,228546.0,Neutral,Correct,Somewhat confident,1,The counter is always updated even when the letter of the word is not the one being analyzed.
r1p1s2,1,R_2ab5rIWp2bzWUqB,Default Response Set,Anonymous,nan,nan,186.85.180.116,0,42773.71465,42773.73926,1,B192,Spanish,Colombia,2,1,1,2,4,4,4,4,7,170178.0,63616.0,Easy to read,Correct,Somewhat confident,1,nan
r2p1s3,0,R_2ab5rIWp2bzWUqB,Default Response Set,Anonymous,nan,nan,186.85.180.116,0,42773.71465,42773.73926,1,B192,Spanish,Colombia,2,1,1,2,4,4,4,4,7,89173.0,18679.0,Easy to read,Incorrect,Somewhat confident,0,nan
r1p2s3,0,R_2ab5rIWp2bzWUqB,Default Response Set,Anonymous,nan,nan,186.85.180.116,0,42773.71465,42773.73926,1,B192,Spanish,Colombia,2,1,1,2,4,4,4,4,7,187215.0,59984.0,Very easy to read,Correct,Very confident,1,Returns the wrong letter with mark = 80 and mark = 70
r2p2s1,1,R_2ab5rIWp2bzWUqB,Default Response Set,Anonymous,nan,nan,186.85.180.116,0,42773.71465,42773.73926,1,B192,Spanish,Colombia,2,1,1,2,4,4,4,4,7,117628.0,47620.0,Neutral,Correct,Somewhat confident,1,nan
r1p3s1,1,R_2ab5rIWp2bzWUqB,Default Response Set,Anonymous,nan,nan,186.85.180.116,0,42773.71465,42773.73926,1,B192,Spanish,Colombia,2,1,1,2,4,4,4,4,7,116797.0,18635.0,Easy to read,Correct,Somewhat confident,1,nan
r2p3s2,1,R_2ab5rIWp2bzWUqB,Default Response Set,Anonymous,nan,nan,186.85.180.116,0,42773.71465,42773.73926,1,B192,Spanish,Colombia,2,1,1,2,4,4,4,4,7,81387.0,27054.0,Easy to read,Correct,Neutral,1,nan
r1p4s4,0,R_2ab5rIWp2bzWUqB,Default Response Set,Anonymous,nan,nan,186.85.180.116,0,42773.71465,42773.73926,1,B192,Spanish,Colombia,2,1,1,2,4,4,4,4,7,137281.0,78631.0,Easy to read,Incorrect,Somewhat confident,0,nan
r2p4s4,0,R_2ab5rIWp2bzWUqB,Default Response Set,Anonymous,nan,nan,186.85.180.116,0,42773.71465,42773.73926,1,B192,Spanish,Colombia,2,1,1,2,4,4,4,4,7,153882.0,78457.0,Neutral,Incorrect,Neutral,1,Stays in an infinite loop
r1p1s2,1,R_V3EXqibCq7tE7Jv,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42774.54438,42774.57428,1,B363,Spanish,Colombia,2,1,1,2,4,4,3,2,6,105224.0,59527.0,Neutral,Correct,Somewhat confident,1,nan
r2p1s3,0,R_V3EXqibCq7tE7Jv,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42774.54438,42774.57428,1,B363,Spanish,Colombia,2,1,1,2,4,4,3,2,6,202905.0,37029.0,Easy to read,Incorrect,Very confident,0,nan
r1p2s3,0,R_V3EXqibCq7tE7Jv,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42774.54438,42774.57428,1,B363,Spanish,Colombia,2,1,1,2,4,4,3,2,6,94764.0,103037.0,Very easy to read,Correct,Very confident,1,Because the method does not include the exact scores of 70 and 80 within the correct grade
r2p2s1,1,R_V3EXqibCq7tE7Jv,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42774.54438,42774.57428,1,B363,Spanish,Colombia,2,1,1,2,4,4,3,2,6,190128.0,228154.0,Easy to read,Correct,Not very confident,1,nan
r1p3s1,1,R_V3EXqibCq7tE7Jv,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42774.54438,42774.57428,1,B363,Spanish,Colombia,2,1,1,2,4,4,3,2,6,75547.0,64876.0,Very easy to read,Correct,Very confident,1,nan
r2p3s2,1,R_V3EXqibCq7tE7Jv,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42774.54438,42774.57428,1,B363,Spanish,Colombia,2,1,1,2,4,4,3,2,6,57485.0,35710.0,Very easy to read,Correct,Very confident,1,nan
r1p4s4,0,R_V3EXqibCq7tE7Jv,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42774.54438,42774.57428,1,B363,Spanish,Colombia,2,1,1,2,4,4,3,2,6,109787.0,40538.0,Neutral,Incorrect,Somewhat confident,0,nan
r2p4s4,0,R_V3EXqibCq7tE7Jv,Default Response Set,Anonymous,nan,nan,168.176.239.31,0,42774.54438,42774.57428,1,B363,Spanish,Colombia,2,1,1,2,4,4,3,2,6,195605.0,121747.0,Easy to read,Correct,Not very confident,1,The method is not really verifying the characters of the phrase with the character that enters by parameter
